,YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
294,201605,106375,638653,4,0.93,E,DEERING,66.0721,-162.7372,664326,16244232
295,201605,106390,638729,1,3.99,ESE,MADISON,34.62,-83.14,3437200,838400
296,201605,106390,638730,1,3.99,ESE,MADISON,34.62,-83.14,3437200,838400
297,201605,106390,638731,1,2.91,WNW,RIVER FALLS,35.13,-82.58,357800,8234800
298,201605,106390,638731,2,1.83,WSW,RIVER FALLS,35.11,-82.56,356600,8233600
299,201605,106390,638732,1,1.83,ENE,BLYTHE SHOALS,35.08,-82.54,354800,8232400
300,201605,106390,638733,1,2.68,SE,NIMMONS,34.99,-82.85,3459400,8251000
301,201605,106390,638734,1,1.33,ESE,SPARTANSBURG DWTN AR,34.91,-81.95,3454600,8157000
302,201605,106391,638735,1,0.9,SE,AVALON,34.49,-83.19,3429400,8311400
303,201605,106391,638736,1,0.0,N,TOCCOA,34.58,-83.32,3434800,8319200
304,201605,106391,638737,1,0.89,NW,HABERSHAM,34.61,-83.58,3436600,8334800
305,201605,106392,638738,1,0.69,S,JUPITER,35.76,-82.6,3545600,8236000
306,201605,106392,638739,1,84.29,ESE,SHUMON,35.09,-80.85,355400,8051000
307,201605,106392,638740,1,3.06,SE,CASAR,35.49,-81.59,3529400,8135400
308,201605,106392,638741,1,0.69,N,STUBBS,35.34,-81.48,3520400,8128800
309,201605,106392,638741,2,1.69,W,OAKGROVE,35.27,-81.46,3516200,8127600
310,201605,106392,638742,1,3.15,WSW,MATTHEWS,35.1,-80.78,356000,8046800
311,201605,106392,638742,2,1.49,SSE,HOODS,35.11,-80.69,356600,8041400
312,201605,106392,638743,1,0.89,NW,STOUTS,35.08,-80.66,354800,8039600
313,201605,106392,639224,1,0.89,SE,BARIUM SPGS,35.71,-80.89,3542600,8053400
314,201605,106393,638759,1,5.28,WSW,JOCASSEE,34.95,-83.02,3457000,831200
315,201605,106393,638760,1,0.89,NW,NEWRY,34.73,-82.91,3443800,8254600
316,201605,106393,638761,1,3.5,S,CAMPBELL,34.47,-82.52,3428200,8231200
317,201605,106393,638762,1,0.89,SW,COURTENAY,34.71,-82.93,3442600,8255800
318,201605,106393,638762,2,0.69,S,KEOWEE,34.69,-82.88,3441400,8252800
319,201605,106393,638763,1,4.22,WSW,(AND)ANDERSON CO ARP,34.48,-82.79,3428800,8247400
320,201605,106393,638763,2,1.49,SSE,WILLIAMSTON,34.6,-82.47,3436000,8228200
321,201605,106393,638764,1,1.7,E,FELLOWSHIP XRDS,34.7,-82.29,3442000,8217400
322,201605,106393,638764,2,0.0,N,SIMPSONVILLE,34.73,-82.25,3443800,8215000
323,201605,106394,638765,1,0.89,SW,HASKINGS MILLS,35.26,-80.89,3515600,8053400
324,201605,106394,638765,2,0.89,NW,CHARLOTTE,35.24,-80.86,3514400,8051600
325,201605,106395,638766,1,1.49,NNE,WALHALLA,34.79,-83.06,3447400,833600
326,201605,106395,638767,1,1.49,SSE,WEST UNION,34.75,-83.04,3445000,832400
327,201605,106395,638767,2,3.07,SE,WEST UNION,34.74,-83.01,3444400,83600
328,201605,106396,638768,1,1.49,SSE,BULL SHOALS LAKE WES,36.45,-92.82,3627000,9249200
329,201605,106396,638769,1,2.34,WNW,HILL TOP,36.16,-93.26,369600,9315600
330,201605,106396,638770,1,0.56,E,QUITMAN,35.38,-92.21,3522800,9212600
331,201605,106396,638771,1,0.9,NE,BRUMMITT,34.54,-91.66,3432400,9139600
332,201605,106401,639115,1,2.11,NE,TREMONT,39.79,-86.29,3947400,8617400
333,201605,106403,638784,1,0.36,ENE,STUART PLACE,26.180999999999997,-97.7643,2610860,9745858
334,201605,106403,638785,1,1.68,NNE,STUART PLACE,26.201,-97.7565,2612060,9745390
335,201605,106417,638864,1,2.66,SW,CHASE CITY MUNI,36.75,-78.53,3645000,7831800
336,201605,106417,638865,1,0.89,SW,SKIPWITH,36.69,-78.49,3641400,7829400
337,201605,106417,638866,1,1.31,WNW,BASKERVILLE,36.69,-78.3,3641400,7818000
338,201605,106418,638867,1,2.64,NW,ZION,38.01,-78.28,38600,7816800
339,201605,106418,638869,1,1.49,NNE,CUMBERLAND,37.5,-78.24,3730000,7814400
340,201605,106419,638870,1,0.54,W,FRUITLAND,38.32,-75.63,3819200,7537800
341,201605,106422,638879,1,3.77,ENE,PRITCHARD,32.29,-80.94,3217400,8056400
342,201605,106422,638879,2,4.14,ENE,PRITCHARD,32.2974,-80.937,3217844,8056220
343,201605,106422,638879,3,4.26,ENE,PRITCHARD,32.2964,-80.9341,3217784,8056046
344,201605,106422,638879,4,3.93,ENE,PRITCHARD,32.2888,-80.9365,3217328,8056190
345,201605,106422,638880,1,1.13,SE,RIDGELAND MUNI ARPT,32.486999999999995,-80.988,3229220,8059280
346,201605,106331,638441,1,0.0,N,PINEY POINT (PPTM2),38.13,-76.53,387800,7631800
347,201605,106331,638442,1,0.0,N,SOLOMONS ISLAND (SLIM2),38.32,-76.45,3819200,7627000
348,201605,106331,638443,1,0.0,N,POINT LOOKOUT (PTL),38.04,-76.32,382400,7619200
349,201605,106331,638444,1,0.0,N,LEWISETTA MD (LWTV2),38.0,-76.47,3800,7628200
350,201605,106331,638445,1,0.0,N,POTOMAC POINT LOOKOUT BUOY (44042),38.03,-76.34,381800,7620400
351,201605,106331,638446,1,0.0,N,LOWER HOOPERS ISLAND (HPR),38.26,-76.18,3815600,7610800
352,201605,106331,638447,1,0.0,N,PATUXENT RIVER ASOS (KNAK),38.29,-76.41,3817400,7624600
353,201605,106331,638448,1,0.0,N,BISHOPS HEAD (BISM2),38.22,-76.04,3813200,762400
354,201605,106331,638449,1,0.0,N,CRISFIELD CG (CRS),37.97,-75.88,3758200,7552800
355,201605,106331,638450,1,0.0,N,RACCOON POINT (RAC),38.14,-75.79,388400,7547400
356,201605,106331,638451,1,0.0,N,QUANTICO (KNYG),38.51,-77.3,3830600,7718000
357,201605,106331,638452,1,0.0,N,POTOMAC LIGHT 33 (LT3),38.34,-76.99,3820400,7659400
358,201605,106331,638453,1,0.0,N,CAMBRIDGE (CAMM2),38.57,-76.07,3834200,764200
359,201605,106332,638454,1,7.01,ENE,LEESYLVANIA STATE PARK (LSLVN),38.7054,-77.1281,3842324,777686
360,201605,106332,638455,1,0.0,N,AG WRIGHT MS (SAFRD),38.42,-77.33,3825200,7719800
361,201605,106332,638456,1,0.0,N,BALTIMORE KEY BRIDGE (FSKM2),39.22,-76.53,3913200,7631800
362,201605,106332,638457,1,0.0,N,BALTIMORE (BLTM2),39.27,-76.58,3916200,7634800
363,201605,106332,638458,1,0.0,N,PATAPSCO BUOY (44043),39.15,-76.39,399000,7623400
364,201605,106332,638459,1,0.0,N,ROD N REEL CHESAPEAKE BEACH (CHSRL),38.69,-76.53,3841400,7631800
365,201605,106333,638460,1,0.0,N,ADIAL,37.85,-78.82,3751000,7849200
366,201605,106333,638461,1,0.0,N,LOVINGSTON,37.77,-78.88,3746200,7852800
367,201605,106333,638462,1,0.88,NE,ADIAL,37.86,-78.81,3751600,7848600
368,201605,106333,638463,1,0.0,N,HEARDS,37.92,-78.75,3755200,7845000
369,201605,106333,638464,1,0.0,N,LIMSTRONG,38.72,-77.47,3843200,7728200
370,201605,106333,638465,1,1.28,ENE,CANOVA,38.69,-77.41,3841400,7724600
371,201605,106333,638466,1,0.54,W,CLIFTON,38.78,-77.39,3846800,7723400
372,201605,106333,638467,1,1.28,ENE,CANOVA,38.69,-77.41,3841400,7724600
373,201605,106333,638468,1,0.69,N,OAKTON,38.89,-77.3,3853400,7718000
374,201605,106333,638469,1,1.08,E,HOADLY,38.68,-77.35,3840800,7721000
375,201605,106333,638470,1,0.54,E,BUFFS CORNER,38.78,-77.32,3846800,7719200
376,201605,106333,638471,1,1.08,E,HOADLY,38.68,-77.35,3840800,7721000
377,201605,106333,638472,1,2.07,N,VALE,38.91,-77.35,3854600,7721000
378,201605,106333,638473,1,1.28,WNW,OCCOQUAN,38.69,-77.29,3841400,7717400
379,201605,106333,638474,1,1.28,WSW,WOODBRIDGE ARPT,38.67,-77.34,3840200,7720400
380,201605,106333,638475,1,0.88,SE,CLARKS CROSSING,38.91,-77.29,3854600,7717400
381,201605,106333,640201,1,1.28,WNW,FAIRFAX PARK,38.78,-77.27,3846800,7716200
382,201605,106333,640202,1,0.54,E,KENMORE,38.95,-77.26,3857000,7715600
383,201605,106333,640203,1,0.69,N,COLCHESTER,38.68,-77.23,3840800,7713800
384,201605,106333,640204,1,1.28,ESE,OCCOQUAN,38.67,-77.25,3840200,7715000
385,201605,106333,640205,1,0.54,E,VIENNA,38.9,-77.26,3854000,7715600
386,201605,106333,640206,1,0.88,SE,CROWELLS CORNER,38.94,-77.29,3856400,7717400
387,201605,106333,640207,1,0.54,E,KENMORE,38.95,-77.26,3857000,7715600
388,201605,106333,640208,1,0.88,SW,BETHEL,38.64,-77.33,3838400,7719800
389,201605,106333,640209,1,1.75,WSW,BARCROFT,38.89,-77.16,3853400,779600
390,201605,106333,640210,1,1.28,ESE,BARCROFT,38.89,-77.11,3853400,776600
391,201605,106333,640211,1,0.0,N,BARCROFT,38.9,-77.13,3854000,777800
392,201605,106333,640212,1,1.08,E,BARCROFT,38.9,-77.11,3854000,776600
393,201605,106333,640238,1,1.28,WNW,OCCOQUAN,38.69,-77.29,3841400,7717400
394,201605,106368,638607,1,2.67,WNW,HARGILL,26.4576,-98.0624,2627456,983744
395,201605,106368,638607,2,0.2,WNW,LA BLANCA,26.3013,-98.0729,2618078,984374
396,201605,106369,638608,1,0.75,NNW,FALCON HGTS,26.5595,-99.1361,2633570,998166
397,201605,106369,638609,1,0.0,N,EL SAUZ,26.58,-98.87,2634800,9852200
398,201605,106369,638610,1,4.93,NNE,RIO GRANDE CITY ARPT,26.4871,-98.823,2629226,9849380
399,201605,106372,638620,1,2.32,ENE,CHIHUAHUA,26.2385,-98.3888,2614310,9823328
400,201605,106372,638620,2,5.59,ESE,HIDALGO,26.0698,-98.1864,264188,9811184
401,201605,106372,638624,1,0.0,N,PHARR,26.2,-98.18,2612000,9810800
402,201605,106372,638626,1,0.0,N,(MFE)MILLER INTL ARP,26.17,-98.23,2610200,9813800
403,201605,106396,638772,1,0.69,S,SALEM,35.07,-92.52,354200,9231200
404,201605,106396,638773,1,1.13,W,CONWAY,35.08,-92.47,354800,9228200
405,201605,106396,638774,1,0.69,N,CONWAY,35.09,-92.45,355400,9227000
406,201605,106396,638775,1,0.56,E,BRADFORD,35.42,-91.46,3525200,9127600
407,201605,106396,638775,2,1.14,NE,BRADFORD,35.4323,-91.4566,3525938,9127396
408,201605,106396,638775,3,1.72,ENE,BRADFORD,35.4289,-91.4414,3525734,9126484
409,201605,106396,638775,4,1.0,ESE,BRADFORD,35.4122,-91.4552,3524732,9127312
410,201605,106396,638776,1,0.93,NW,SHERIDAN,34.3101,-92.4106,3418606,9224636
411,201605,106397,638792,1,4.67,SSW,CARLISLE,38.91,-87.44,3854600,8726400
412,201605,106397,638810,1,1.6,E,SWALLS,39.47,-87.25,3928200,8715000
413,201605,106397,638814,1,0.87,NNW,WANAMAKER,39.711,-86.0082,3942660,86492
414,201605,106397,638816,1,0.54,E,FAIRVIEW PARK,39.6797,-87.4098,3940782,8724588
415,201605,106397,638817,1,0.87,SW,COMMERCIAL PLACE,39.64,-86.84,3938400,8650400
416,201605,106397,638819,1,0.69,N,LINDEN,40.19,-86.9,4011400,8654000
417,201605,106397,638820,1,1.38,S,COATESVILLE,39.66,-86.67,3939600,8640200
418,201605,106397,638822,1,2.25,S,SIX PTS,39.6977,-86.3356,3941862,8620136
419,201605,106397,638824,1,2.14,NNE,ELIZAVILLE,40.15,-86.36,409000,8621600
420,201605,106397,638827,1,1.45,ENE,FIVE PTS,39.7399,-86.0259,3944394,861554
421,201605,106397,638828,1,0.53,W,NEW PALESTINE,39.72,-85.89,3943200,8553400
422,201605,106397,638830,1,2.76,WSW,SHARPSVILLE,40.3603,-86.1256,4021618,867536
423,201605,106397,638833,1,0.53,W,NEW PALESTINE,39.72,-85.89,3943200,8553400
424,201605,106397,638834,1,1.74,WSW,ACTON,39.66,-86.0,3939600,8600
425,201605,106397,638835,1,0.69,S,ATLANTA,40.21,-86.03,4012600,861800
426,201603,103168,616454,1,2.77,ENE,SUPERIOR,32.8335,-93.935,3250010,9356100
427,201603,103168,616455,1,0.96,W,IDA,33.0017,-93.9365,33102,9356190
428,201603,103168,616456,1,0.77,NW,CAVETT,32.789,-93.8378,3247340,9350268
429,201603,103168,616457,1,3.88,NNW,HUGHES,32.8301,-93.7501,3249806,9345006
430,201603,103169,616458,1,1.05,ESE,BRADLEY,33.0969,-93.6523,335814,9339138
431,201603,103169,616459,1,0.42,NNE,LEWISVILLE,33.3553,-93.5765,3321318,9334590
432,201603,103169,616461,1,1.79,ENE,BEECH CREEK,33.4067,-93.3,3324402,9318000
433,201603,103169,616463,1,3.55,SW,PLAINFIELD,33.0208,-93.3703,331248,9322218
434,201603,103169,616466,1,2.65,WSW,HORSEHEAD,33.0901,-93.3142,335406,9318852
435,201603,103169,616469,1,3.5,NNE,ATLANTA,33.1187,-93.0537,337122,933222
436,201603,103169,616471,1,1.93,S,NEW HOPE,33.0422,-92.9322,332532,9255932
437,201603,103176,616539,1,0.0,N,DICKSON,34.19,-96.99,3411400,9659400
438,201603,103176,616540,1,4.78,ESE,ARDMORE,34.15,-97.06,349000,973600
439,201603,103176,616541,1,3.58,NW,STONEWALL,34.69,-96.57,3441400,9634200
440,201603,103176,616542,1,0.69,N,TISHOMINGO,34.24,-96.68,3414400,9640800
441,201603,103176,616544,1,6.81,NW,LULA,34.78,-96.5,3446800,9630000
442,201603,103176,616545,1,0.0,N,TISHOMINGO,34.23,-96.68,3413800,9640800
443,201603,103176,616546,1,0.0,N,TISHOMINGO,34.23,-96.68,3413800,9640800
444,201603,103176,616547,1,0.0,N,TISHOMINGO,34.23,-96.68,3413800,9640800
445,201603,103176,616548,1,4.48,ESE,ADA,34.74,-96.61,3444400,9636600
446,201603,103176,616549,1,0.0,N,FILLMORE,34.27,-96.5,3416200,9630000
447,201603,103176,616550,1,2.67,WSW,ATOKA,34.36,-96.17,3421600,9610200
448,201603,103176,616551,1,0.0,N,LAMAR,35.1,-96.13,356000,967800
449,201603,103176,616552,1,0.0,N,ATOKA,34.38,-96.13,3422800,967800
450,201603,103176,616553,1,0.0,N,COLEMAN,34.27,-96.42,3416200,9625200
451,201603,103176,616554,1,0.0,N,COLEMAN,34.27,-96.42,3416200,9625200
452,201604,103560,619129,1,1.33,WSW,TURKEY,34.39,-100.9,3423400,10054000
453,201612,110875,661834,1,0.0,N,NORTH JETTY,29.37,-94.73,2922200,9443800
454,201612,110875,661841,1,0.0,N,BUOY 42035,29.23,-94.4,2913800,9424000
455,201612,110875,672300,1,13.11,E,SMITH PT,29.4957,-94.5556,2929742,9433336
456,201612,110875,672301,1,13.12,E,SMITH PT,29.4955,-94.5555,2929730,9433330
457,201612,110875,672303,1,1.7,NNE,TEXAS CITY,29.4229,-94.8899,2925374,9453394
458,201612,110887,661864,1,1.18,SE,DINSMORE,29.3076,-96.0366,2918456,962196
459,201612,110919,662170,1,2.1,ENE,MADRID,31.0468,-85.3605,312808,8521630
460,201612,110919,662170,2,2.04,ENE,MADRID,31.044,-85.3597,312640,8521582
461,201612,110919,662170,3,1.31,WSW,COTTONWOOD,31.041,-85.3196,312460,8519176
462,201612,110919,662170,4,1.21,WSW,COTTONWOOD,31.0452,-85.3197,312712,8519182
463,201612,110919,662171,1,2.5,WNW,LOVE HILL,31.1178,-85.3112,317068,8518672
464,201612,110919,662171,2,2.28,W,LOVE HILL,31.1152,-85.3081,316912,8518486
465,201612,110919,662171,3,2.13,WNW,LOVE HILL,31.1207,-85.3038,317242,8518228
466,201612,110919,662171,4,2.4,WNW,LOVE HILL,31.1232,-85.3076,317392,8518456
467,201612,110919,662172,1,0.84,N,GRANGEBURG,31.0121,-85.2098,31726,8512588
468,201612,110919,662172,2,2.24,NNE,GRANGEBURG,31.0275,-85.19,311650,8511400
469,201612,110919,662172,3,2.31,NNE,GRANGEBURG,31.0318,-85.1982,311908,8511892
470,201612,110919,662172,4,1.34,NNW,GRANGEBURG,31.0188,-85.2158,311128,8512948
471,201612,110919,662173,1,0.57,ESE,HODGESVILLE,31.0755,-85.3619,314530,8521714
472,201612,110919,662173,2,1.12,SSE,HODGESVILLE,31.0647,-85.3639,313882,8521834
473,201604,103570,618970,1,0.59,W,JOHNS,32.13,-89.84,327800,8950400
474,201604,103570,618971,1,0.69,S,STAR,32.09,-90.05,325400,903000
475,201604,103570,618992,1,3.03,ESE,KIRBY,31.51,-90.95,3130600,9057000
476,201604,103570,618992,2,0.59,E,MEADVILLE,31.47,-90.89,3128200,9053400
477,201604,103571,618976,1,0.58,E,JEFFERSON,33.63,-89.89,3337800,8953400
478,201604,103571,618978,1,0.69,S,HOLCOMB,33.76,-89.98,3345600,8958800
479,201604,103571,618985,1,0.9,NW,SAWYER,33.53,-89.73,3331800,8943800
480,201612,110919,662173,3,0.98,S,HODGESVILLE,31.0658,-85.3681,313948,8522086
481,201612,110919,662173,4,0.44,SE,HODGESVILLE,31.0765,-85.3639,314590,8521834
482,201612,110919,662174,1,0.91,ENE,HODGESVILLE,31.0843,-85.3554,315058,8521324
483,201612,110919,662174,2,1.04,SE,HODGESVILLE,31.0711,-85.3558,314266,8521348
484,201612,110919,662174,3,1.2,ESE,HODGESVILLE,31.0709,-85.3528,314254,8521168
485,201612,110919,662174,4,1.1,ENE,HODGESVILLE,31.0849,-85.3524,315094,8521144
486,201612,110920,662236,1,1.15,SSW,HOLLAND CROSSROADS,30.9449,-85.6482,3056694,8538892
487,201604,103574,619020,1,1.78,NE,TRAVIS,33.988,-81.7078,3359280,8142468
488,201604,103574,619021,1,1.26,WSW,MT WILLING,33.992,-81.6897,3359520,8141382
489,201604,103574,619022,1,1.18,WSW,MT WILLING,33.9917,-81.688,3359502,8141280
490,201604,103574,619023,1,0.31,NNE,MT WILLING,34.0042,-81.6679,34252,8140074
491,201604,103574,619024,1,2.61,NNW,BATESBURG,33.9366,-81.561,3356196,8133660
492,201604,103574,619025,1,0.0,N,CHAPIN,34.17,-81.35,3410200,8121000
493,201612,110920,662236,2,1.36,SSW,HOLLAND CROSSROADS,30.9417,-85.6481,3056502,8538886
494,201612,110920,662236,3,1.34,S,HOLLAND CROSSROADS,30.9409,-85.6359,3056454,8538154
495,201612,110920,662236,4,1.9,SSE,HOLLAND CROSSROADS,30.9332,-85.6327,3055992,8537962
496,201612,110920,662236,5,1.94,SSE,HOLLAND CROSSROADS,30.934,-85.6278,3056040,8537668
497,201612,110920,662236,6,1.1,SSE,HOLLAND CROSSROADS,30.9457,-85.6318,3056742,8537908
498,201604,103629,619357,1,3.42,E,ST PETERSBURG BEACH,27.7376,-82.6948,2744256,8241688
499,201604,103629,619373,1,8.27,S,CLEARWATER BEACH,27.8615,-82.8485,2751690,8250910
500,201604,103629,619374,1,2.45,W,MIDDLE TAMPA BAY,27.77,-82.57,2746200,8234200
501,201604,103629,619375,1,8.22,NW,OLD TAMPA BAY,27.9188,-82.6898,2755128,8241388
502,201604,103629,619376,1,3.22,E,OLD TAMPA BAY,27.8415,-82.5281,2750490,8231686
503,201604,103629,619377,1,1.38,S,LOWER TAMPA BAY,27.6,-82.65,2736000,8239000
504,201604,103629,619378,1,2.07,S,VENICE,27.07,-82.45,274200,8227000
505,201604,103630,619379,1,0.0,N,SAINT PETERSBURG PORTS SITE,27.76,-82.63,2745600,8237800
506,201604,103631,619380,1,1.23,N,CLEARWATER BEACH,27.9977,-82.8285,2759862,8249710
507,201604,103631,619380,2,1.24,N,CLEARWATER BEACH,27.9976,-82.8263,2759856,8249578
508,201604,103631,619381,1,0.76,ENE,COACHMAN,27.9723,-82.7178,2758338,8243068
509,201604,103631,619381,2,1.5,E,COACHMAN,27.9689,-82.7054,2758134,8242324
510,201604,103631,619393,1,1.94,ENE,JASMINE ESTATES,28.2994,-82.67,2817964,8240200
511,201604,103631,619393,2,0.88,NE,PORT RICHEY COMPS SITE,28.2997,-82.7206,2817982,8243236
512,201604,103632,619392,1,3.31,S,COLEMAN,31.6221,-84.8895,3137326,8453370
513,201604,103632,619392,2,3.64,SSE,COLEMAN,31.619,-84.8746,3137140,8452476
514,201603,103176,616555,1,4.41,SE,SILO,34.0,-96.42,3400,9625200
515,201604,103667,619624,3,1.24,NW,YUCCA VLY ARPT,34.144,-116.4135,348640,11624810
516,201604,103667,619624,4,1.27,NW,YUCCA VLY ARPT,34.1432,-116.4155,348592,11624930
517,201604,103667,619625,1,0.7,SSW,GROMMET,34.0902,-114.7029,345412,11442174
518,201604,103667,619625,2,2.27,ENE,GROMMET,34.1134,-114.6638,346804,11439828
519,201604,103667,619625,3,2.72,NNE,GROMMET,34.1354,-114.6794,348124,11440764
520,201604,103667,619625,4,1.37,WNW,GROMMET,34.109,-114.7213,346540,11443278
521,201604,103667,619626,1,3.86,NW,CALICO,34.9822,-116.9258,3458932,11655548
522,201604,103667,619626,2,4.32,WNW,CALICO,34.9797,-116.9371,3458782,11656226
523,201604,103667,619626,3,2.69,W,CALICO,34.9472,-116.9174,3456832,11655044
524,201604,103667,619626,4,1.92,W,CALICO,34.9482,-116.9038,3456892,11654228
525,201604,103668,619627,1,1.73,NNW,(LAS)MCCARRAN/LAS VE,36.1041,-115.1587,366246,1159522
526,201604,103668,619627,2,2.04,SW,(LSV)NELLIS AFB LAS,36.2289,-115.0557,3613734,1153342
527,201604,103668,619627,3,5.36,W,LAS VEGAS N AIR TERM,36.2299,-115.2953,3613794,11517718
528,201604,103668,619627,4,0.92,W,BRACKEN,36.1191,-115.2164,367146,11512984
529,201604,103668,619628,1,5.58,SSW,OVERTON ECHO BAY ARP,36.2433,-114.5014,3614598,11430084
530,201604,103668,619628,2,5.47,SSW,OVERTON ECHO BAY ARP,36.245,-114.5017,3614700,11430102
531,201604,103668,619628,3,5.5,SSW,OVERTON ECHO BAY ARP,36.245,-114.5032,3614700,11430192
532,201604,103668,619628,4,5.61,SSW,OVERTON ECHO BAY ARP,36.2432,-114.5029,3614592,11430174
533,201604,103668,619629,1,3.66,SE,CRYSTAL,36.457,-114.7316,3627420,11443896
534,201604,103668,619629,2,4.65,SE,CRYSTAL,36.4534,-114.7097,3627204,11442582
535,201604,103668,619629,3,4.49,SE,CRYSTAL,36.4566,-114.7098,3627396,11442588
536,201604,103668,619629,4,3.5,SE,CRYSTAL,36.4603,-114.7309,3627618,11443854
537,201604,103674,619671,1,4.66,WNW,MILFORD,42.8857,-108.8595,4253142,10851570
538,201604,103674,632666,1,1.42,WSW,(RIW)RIVERTON RGNL A,43.065,-108.4772,433900,10828632
539,201604,103676,619696,1,0.9,SW,BASTROP,32.77,-91.91,3246200,9154600
540,201604,103676,619696,2,1.42,NNE,USEARCO,32.7691,-91.9211,3246146,9155266
541,201604,103676,619696,3,0.77,NNW,BASTROP MEML ARPT,32.7609,-91.9027,3245654,9154162
542,201604,103676,619696,4,0.83,SSE,BASTROP,32.7687,-91.8954,3246122,9153724
543,201604,103676,619700,1,0.9,NW,PIONEER,32.74,-91.44,3244400,9126400
544,201604,103676,619700,2,0.75,SW,FOREST,32.7712,-91.4275,3246272,9125650
545,201604,103676,619700,3,1.12,SE,FOREST,32.7709,-91.4042,3246254,9124252
546,201604,103676,619700,4,0.39,E,PIONEER,32.7307,-91.4234,3243842,9125404
547,201604,103676,619702,1,1.5,SSW,OAK GROVE KELLY ARPT,32.83,-91.43,3249800,9125800
548,201604,103676,619702,2,1.82,SW,OAK GROVE KELLY ARPT,32.8332,-91.444,3249992,9126640
549,201604,103676,619702,3,1.03,SW,OAK GROVE KELLY ARPT,32.8388,-91.4317,3250328,9125902
550,201604,103676,619702,4,1.03,SSW,OAK GROVE KELLY ARPT,32.8366,-91.4276,3250196,9125656
551,201604,103676,619703,1,0.39,NNW,LAKE PROVIDENCE,32.8049,-91.1832,3248294,9110992
552,201604,103676,619703,2,0.48,NW,LAKE PROVIDENCE,32.8054,-91.1851,3248324,9111106
553,201604,103676,619703,3,0.35,NW,LAKE PROVIDENCE,32.803000000000004,-91.1849,3248180,9111094
554,201604,103676,619703,4,0.28,NW,LAKE PROVIDENCE,32.803000000000004,-91.1832,3248180,9110992
555,201604,103692,619827,1,1.74,WNW,MT PLEASANT,33.3767,-94.009,3322602,94540
556,201604,103692,619830,1,1.45,W,MT PLEASANT,33.3722,-94.0049,3322332,94294
557,201604,103692,619850,1,3.17,S,BOYD,33.2843,-93.9332,3317058,9355992
558,201604,103692,619851,1,0.68,E,TEXARKANA,33.4311,-94.0383,3325866,942298
559,201604,103692,619852,1,0.69,E,TEXARKANA,33.4312,-94.0381,3325872,942286
560,201604,103692,619857,1,2.77,WNW,MARS HILL,33.2682,-93.5726,3316092,9334356
561,201604,103692,619858,1,2.31,WNW,JEFFERSON,33.3586,-93.4087,3321516,9324522
562,201604,103692,619859,1,1.05,NNE,GARLAND,33.3632,-93.711,3321792,9342660
563,201604,103692,619860,1,0.76,N,AGRICULTURAL SCHOOL,33.2909,-93.23200000000001,3317454,9313920
564,201604,103692,619861,1,3.5,WNW,NICK SPGS,33.221,-92.6052,3313260,9236312
565,201604,103692,619862,1,2.33,ENE,EL DORADO,33.2091,-92.6313,3312546,9237878
566,201604,103692,619863,1,0.89,NNE,EL DORADO,33.2118,-92.6638,3312708,9239828
567,201604,103692,619864,1,1.94,ESE,EL DORADO,33.1924,-92.6377,3311544,9238262
568,201604,103692,619865,1,1.4,NNW,AGRICULTURAL SCHOOL,33.297,-93.2433,3317820,9314598
569,201604,103692,619866,1,0.28,N,EMMET,33.7241,-93.4698,3343446,9328188
570,201604,103692,619867,1,0.44,E,HOPE,33.6695,-93.5925,3340170,9335550
571,201604,103692,619874,1,2.9,WSW,VILLAGE,33.25,-93.0941,3315000,935646
572,201604,103692,619874,2,2.37,SW,VILLAGE,33.243,-93.0754,3314580,934524
573,201604,103696,619868,1,2.0,S,IDALOU,33.6411,-101.68,3338466,10140800
574,201604,103697,619877,1,0.51,SE,BATTIEST,34.3939,-94.9249,3423634,9455494
575,201604,103698,619901,1,2.01,S,MALTA,33.4509,-94.5223,3327054,9431338
576,201604,103698,619903,1,1.51,SW,WHATLEY,33.4627,-94.0661,3327762,943966
577,201604,103698,619905,1,1.83,NNW,SOUTH TEXARKANA,33.3931,-94.0856,3323586,945136
578,201604,103698,619906,1,1.26,WSW,WHATLEY,33.4721,-94.0696,3328326,944176
579,201604,103698,619907,1,2.78,NNE,CARTWRIGHT,32.9051,-95.3464,3254306,9520784
580,201604,103698,619908,1,0.79,NW,WINNSBORO,32.9573,-95.2904,3257438,9517424
